order_item_id,order_id,product_id,quantity,unit_price,discount,cost
ITEM0025381,ORD516500,PROD1159,1,12.52,0.0,5.47
ITEM0025382,ORD516501,PROD1108,1,39.5,0.0,20.81
ITEM0025383,ORD516502,PROD1015,1,118.79,0.152,78.84
ITEM0025384,ORD516502,PROD1232,1,34.28,0.163,12.56
ITEM0025385,ORD516503,PROD1234,2,273.87,0.0,207.15
ITEM0025386,ORD516503,PROD1091,1,208.22,0.0,154.31
ITEM0025387,ORD516504,PROD1160,1,64.71,0.0,34.19
ITEM0025388,ORD516505,PROD1249,1,79.75,0.116,45.09
ITEM0025389,ORD516505,PROD1008,1,150.9,0.106,85.71
ITEM0025390,ORD516506,PROD1068,1,72.86,0.0,32.5
ITEM0025391,ORD516506,PROD1069,1,30.25,0.0,17.21
ITEM0025392,ORD516507,PROD1230,2,138.35,0.0,90.75
ITEM0025393,ORD516507,PROD1203,1,111.22,0.0,78.47
ITEM0025394,ORD516508,PROD1217,1,57.69,0.0,42.32
ITEM0025395,ORD516509,PROD1049,1,54.38,0.0,37.0
ITEM0025396,ORD516509,PROD1023,1,101.06,0.0,55.88
ITEM0025397,ORD516509,PROD1165,1,66.91,0.0,45.89
ITEM0025398,ORD516510,PROD1049,1,54.38,0.0,37.0
ITEM0025399,ORD516510,PROD1241,1,40.79,0.0,23.94
ITEM0025400,ORD516510,PROD1172,1,194.2,0.0,117.98
ITEM0025401,ORD516510,PROD1244,1,19.63,0.0,10.91
ITEM0025402,ORD516511,PROD1181,2,56.98,0.0,32.65
ITEM0025403,ORD516512,PROD1102,1,204.96,0.102,120.07
ITEM0025404,ORD516512,PROD1153,1,111.18,0.122,78.23
ITEM0025405,ORD516513,PROD1159,1,12.52,0.0,5.47
ITEM0025406,ORD516514,PROD1234,1,273.87,0.0,207.15
ITEM0025407,ORD516515,PROD1080,1,84.99,0.0,32.53
ITEM0025408,ORD516515,PROD1186,1,88.95,0.0,41.96
ITEM0025409,ORD516516,PROD1001,2,89.0,0.0,64.36
ITEM0025410,ORD516517,PROD1165,1,66.91,0.091,45.89
ITEM0025411,ORD516518,PROD1130,1,78.08,0.0,36.95
ITEM0025412,ORD516518,PROD1001,1,89.0,0.0,64.36
ITEM0025413,ORD516519,PROD1216,1,260.5,0.0,155.12
ITEM0025414,ORD516519,PROD1041,1,296.46,0.0,194.03
ITEM0025415,ORD516519,PROD1187,1,218.02,0.0,120.32
ITEM0025416,ORD516520,PROD1207,2,31.62,0.0,20.07
ITEM0025417,ORD516521,PROD1167,1,16.48,0.0,7.59
ITEM0025418,ORD516521,PROD1249,2,79.75,0.0,45.09
ITEM0025419,ORD516522,PROD1119,3,115.39,0.159,69.28
ITEM0025420,ORD516523,PROD1165,1,66.91,0.052,45.89
ITEM0025421,ORD516523,PROD1115,1,126.42,0.053,78.99
ITEM0025422,ORD516524,PROD1035,1,51.36,0.0,33.04
ITEM0025423,ORD516524,PROD1179,1,185.55,0.0,130.52
ITEM0025424,ORD516524,PROD1155,1,78.32,0.0,30.86
ITEM0025425,ORD516525,PROD1246,2,166.72,0.106,104.75
ITEM0025426,ORD516526,PROD1015,2,118.79,0.0,78.84
ITEM0025427,ORD516526,PROD1195,3,41.23,0.0,17.79
ITEM0025428,ORD516527,PROD1177,1,324.5,0.0,237.76
ITEM0025429,ORD516527,PROD1014,1,46.51,0.0,17.38
ITEM0025430,ORD516528,PROD1065,1,66.51,0.0,26.46
ITEM0025431,ORD516528,PROD1068,2,72.86,0.0,32.5
ITEM0025432,ORD516529,PROD1186,1,88.95,0.187,41.96
ITEM0025433,ORD516530,PROD1001,1,89.0,0.0,64.36
ITEM0025434,ORD516530,PROD1160,2,64.71,0.0,34.19
ITEM0025435,ORD516531,PROD1049,1,54.38,0.0,37.0
ITEM0025436,ORD516531,PROD1230,1,138.35,0.0,90.75
ITEM0025437,ORD516532,PROD1155,3,78.32,0.0,30.86
ITEM0025438,ORD516533,PROD1174,1,28.39,0.0,14.21
ITEM0025439,ORD516533,PROD1103,1,168.41,0.0,94.87
ITEM0025440,ORD516534,PROD1145,3,41.94,0.0,27.14
ITEM0025441,ORD516534,PROD1020,1,70.97,0.0,40.09
ITEM0025442,ORD516535,PROD1095,1,110.92,0.0,66.98
ITEM0025443,ORD516536,PROD1075,1,60.21,0.0,43.8
ITEM0025444,ORD516536,PROD1235,1,56.93,0.0,33.36
ITEM0025445,ORD516536,PROD1080,1,84.99,0.0,32.53
ITEM0025446,ORD516536,PROD1255,1,130.19,0.0,78.58
ITEM0025447,ORD516537,PROD1207,1,31.62,0.0,20.07
ITEM0025448,ORD516538,PROD1074,1,84.18,0.045,34.56
ITEM0025449,ORD516538,PROD1195,1,41.23,0.044,17.79
ITEM0025450,ORD516539,PROD1057,1,47.42,0.0,34.17
ITEM0025451,ORD516540,PROD1001,1,89.0,0.0,64.36
ITEM0025452,ORD516541,PROD1135,1,109.82,0.0,80.14
ITEM0025453,ORD516541,PROD1177,1,324.5,0.0,237.76
ITEM0025454,ORD516541,PROD1201,1,84.38,0.0,37.54
ITEM0025455,ORD516541,PROD1165,1,66.91,0.0,45.89
ITEM0025456,ORD516542,PROD1127,1,60.63,0.0,28.56
ITEM0025457,ORD516543,PROD1107,1,132.2,0.0,90.01
ITEM0025458,ORD516544,PROD1044,1,140.87,0.225,80.66
ITEM0025459,ORD516544,PROD1042,1,21.16,0.235,11.14
ITEM0025460,ORD516545,PROD1249,2,79.75,0.0,45.09
ITEM0025461,ORD516546,PROD1184,1,16.83,0.169,6.54
ITEM0025462,ORD516546,PROD1179,1,185.55,0.181,130.52
ITEM0025463,ORD516547,PROD1152,1,86.17,0.0,21.54
ITEM0025464,ORD516548,PROD1173,1,96.63,0.0,61.51
ITEM0025465,ORD516549,PROD1207,3,31.62,0.107,20.07
ITEM0025466,ORD516549,PROD1111,1,212.9,0.091,125.86
ITEM0025467,ORD516549,PROD1001,1,89.0,0.107,64.36
ITEM0025468,ORD516550,PROD1234,1,273.87,0.098,207.15
ITEM0025469,ORD516550,PROD1113,1,59.98,0.081,27.21
ITEM0025470,ORD516551,PROD1239,1,29.99,0.0,19.28
ITEM0025471,ORD516551,PROD1144,2,201.6,0.0,110.68
ITEM0025472,ORD516552,PROD1160,1,64.71,0.0,34.19
ITEM0025473,ORD516553,PROD1243,1,235.5,0.158,171.94
ITEM0025474,ORD516554,PROD1027,1,149.16,0.0,102.37
ITEM0025475,ORD516555,PROD1137,1,111.78,0.0,80.19
ITEM0025476,ORD516556,PROD1107,3,132.2,0.0,90.01
ITEM0025477,ORD516556,PROD1115,1,126.42,0.0,78.99
ITEM0025478,ORD516557,PROD1146,1,209.93,0.0,124.66
ITEM0025479,ORD516558,PROD1087,1,150.99,0.0,123.62
ITEM0025480,ORD516559,PROD1249,1,79.75,0.0,45.09
ITEM0025481,ORD516560,PROD1239,1,29.99,0.015,19.28
ITEM0025482,ORD516561,PROD1126,1,212.95,0.0,123.68
ITEM0025483,ORD516562,PROD1175,1,122.04,0.0,73.22
ITEM0025484,ORD516562,PROD1136,2,28.54,0.0,18.95
ITEM0025485,ORD516563,PROD1128,1,211.71,0.0,152.14
ITEM0025486,ORD516563,PROD1061,1,16.45,0.0,21.39
ITEM0025487,ORD516564,PROD1068,1,72.86,0.176,32.5
ITEM0025488,ORD516565,PROD1127,1,60.63,0.0,28.56
ITEM0025489,ORD516565,PROD1107,1,132.2,0.0,90.01
ITEM0025490,ORD516566,PROD1018,2,286.49,0.0,225.91
ITEM0025491,ORD516567,PROD1179,1,185.55,0.0,130.52
ITEM0025492,ORD516568,PROD1167,1,16.48,0.0,7.59
ITEM0025493,ORD516569,PROD1023,1,101.06,0.0,55.88
ITEM0025494,ORD516570,PROD1031,1,61.68,0.0,43.2
ITEM0025495,ORD516571,PROD1179,1,185.55,0.0,130.52
ITEM0025496,ORD516572,PROD1180,1,183.8,0.0,94.12
ITEM0025497,ORD516573,PROD1174,1,28.39,0.0,14.21
ITEM0025498,ORD516573,PROD1020,1,70.97,0.0,40.09
ITEM0025499,ORD516574,PROD1159,3,12.52,0.077,5.47
ITEM0025500,ORD516574,PROD1012,1,214.85,0.09,144.61
ITEM0025501,ORD516575,PROD1061,1,16.45,0.116,21.39
ITEM0025502,ORD516576,PROD1239,1,29.99,0.0,19.28
ITEM0025503,ORD516577,PROD1059,1,38.65,0.0,24.43
ITEM0025504,ORD516578,PROD1079,1,207.51,0.0,124.51
ITEM0025505,ORD516579,PROD1133,1,142.42,0.0,101.19
ITEM0025506,ORD516579,PROD1008,1,150.9,0.0,85.71
ITEM0025507,ORD516580,PROD1111,1,212.9,0.0,125.86
ITEM0025508,ORD516580,PROD1119,2,115.39,0.0,69.28
ITEM0025509,ORD516581,PROD1142,1,64.98,0.0,25.94
ITEM0025510,ORD516582,PROD1014,2,46.51,0.0,17.38
ITEM0025511,ORD516583,PROD1165,1,66.91,0.0,45.89
ITEM0025512,ORD516583,PROD1020,1,70.97,0.0,40.09
ITEM0025513,ORD516583,PROD1018,1,286.49,0.0,225.91
ITEM0025514,ORD516583,PROD1001,1,89.0,0.0,64.36
ITEM0025515,ORD516584,PROD1004,1,58.14,0.239,31.95
ITEM0025516,ORD516585,PROD1012,1,214.85,0.0,144.61
ITEM0025517,ORD516586,PROD1020,1,70.97,0.056,40.09
ITEM0025518,ORD516587,PROD1152,1,86.17,0.0,21.54
ITEM0025519,ORD516588,PROD1072,1,37.9,0.0,23.13
ITEM0025520,ORD516589,PROD1171,2,145.08,0.0,100.63
ITEM0025521,ORD516589,PROD1249,1,79.75,0.0,45.09
ITEM0025522,ORD516590,PROD1167,1,16.48,0.086,7.59
ITEM0025523,ORD516590,PROD1067,2,71.76,0.075,33.06
ITEM0025524,ORD516591,PROD1119,1,115.39,0.0,69.28
ITEM0025525,ORD516592,PROD1189,2,129.55,0.0,78.32
ITEM0025526,ORD516593,PROD1209,1,20.2,0.0,13.1
ITEM0025527,ORD516593,PROD1189,2,129.55,0.0,78.32
ITEM0025528,ORD516594,PROD1058,1,61.33,0.0,33.92
ITEM0025529,ORD516594,PROD1170,1,143.39,0.0,107.05
ITEM0025530,ORD516594,PROD1196,2,16.21,0.0,10.82
ITEM0025531,ORD516595,PROD1169,1,285.61,0.0,198.6
ITEM0025532,ORD516596,PROD1176,1,130.28,0.015,101.93
ITEM0025533,ORD516596,PROD1156,1,174.1,0.014,104.2
ITEM0025534,ORD516596,PROD1159,1,12.52,0.013,5.47
ITEM0025535,ORD516597,PROD1244,1,19.63,0.0,10.91
ITEM0025536,ORD516598,PROD1034,1,47.1,0.0,27.87
ITEM0025537,ORD516598,PROD1189,1,129.55,0.0,78.32
ITEM0025538,ORD516599,PROD1165,1,66.91,0.0,45.89
ITEM0025539,ORD516600,PROD1032,1,28.09,0.0,14.34
ITEM0025540,ORD516601,PROD1234,1,273.87,0.0,207.15
ITEM0025541,ORD516601,PROD1192,3,20.9,0.0,11.73
ITEM0025542,ORD516601,PROD1240,1,29.3,0.0,20.89
ITEM0025543,ORD516601,PROD1050,1,159.48,0.0,102.33
ITEM0025544,ORD516602,PROD1196,3,16.21,0.0,10.82
ITEM0025545,ORD516603,PROD1160,1,64.71,0.0,34.19
ITEM0025546,ORD516604,PROD1193,3,119.7,0.05,72.01
ITEM0025547,ORD516605,PROD1227,1,163.54,0.0,99.87
ITEM0025548,ORD516605,PROD1095,1,110.92,0.0,66.98
ITEM0025549,ORD516606,PROD1249,1,79.75,0.069,45.09
ITEM0025550,ORD516606,PROD1238,1,85.0,0.078,39.2
ITEM0025551,ORD516606,PROD1259,1,77.67,0.075,40.1
ITEM0025552,ORD516607,PROD1167,2,16.48,0.0,7.59
ITEM0025553,ORD516607,PROD1046,1,100.8,0.0,42.46
ITEM0025554,ORD516608,PROD1013,1,86.11,0.0,34.57
ITEM0025555,ORD516608,PROD1204,3,54.71,0.0,26.85
ITEM0025556,ORD516609,PROD1055,1,71.81,0.0,39.3
ITEM0025557,ORD516610,PROD1146,1,209.93,0.131,124.66
ITEM0025558,ORD516611,PROD1015,3,118.79,0.087,78.84
ITEM0025559,ORD516612,PROD1158,1,53.08,0.0,28.81
ITEM0025560,ORD516612,PROD1044,1,140.87,0.0,80.66
ITEM0025561,ORD516613,PROD1184,1,16.83,0.0,6.54
ITEM0025562,ORD516613,PROD1001,1,89.0,0.0,64.36
ITEM0025563,ORD516614,PROD1179,1,185.55,0.0,130.52
ITEM0025564,ORD516615,PROD1249,1,79.75,0.0,45.09
ITEM0025565,ORD516616,PROD1056,1,65.67,0.0,24.75
ITEM0025566,ORD516616,PROD1245,1,39.81,0.0,14.05
ITEM0025567,ORD516617,PROD1001,1,89.0,0.0,64.36
ITEM0025568,ORD516618,PROD1079,1,207.51,0.0,124.51
ITEM0025569,ORD516619,PROD1046,1,100.8,0.0,42.46
ITEM0025570,ORD516619,PROD1198,1,152.62,0.0,89.43
ITEM0025571,ORD516620,PROD1090,1,149.74,0.0,86.87
ITEM0025572,ORD516621,PROD1001,1,89.0,0.0,64.36
ITEM0025573,ORD516621,PROD1061,1,16.45,0.0,21.39
ITEM0025574,ORD516621,PROD1068,1,72.86,0.0,32.5
ITEM0025575,ORD516622,PROD1207,1,31.62,0.043,20.07
ITEM0025576,ORD516622,PROD1106,1,68.34,0.039,37.68
ITEM0025577,ORD516623,PROD1054,1,11.68,0.0,4.71
ITEM0025578,ORD516623,PROD1200,1,106.04,0.0,65.01
ITEM0025579,ORD516623,PROD1124,2,46.51,0.0,18.15
ITEM0025580,ORD516624,PROD1060,1,33.31,0.0,21.99
ITEM0025581,ORD516625,PROD1165,1,66.91,0.0,45.89
ITEM0025582,ORD516625,PROD1137,1,111.78,0.0,80.19
ITEM0025583,ORD516626,PROD1141,1,75.68,0.152,48.13
ITEM0025584,ORD516627,PROD1215,3,71.79,0.0,51.51
ITEM0025585,ORD516628,PROD1090,1,149.74,0.212,86.87
ITEM0025586,ORD516628,PROD1213,1,130.86,0.234,77.08
ITEM0025587,ORD516629,PROD1001,1,89.0,0.0,64.36
ITEM0025588,ORD516630,PROD1074,1,84.18,0.0,34.56
ITEM0025589,ORD516630,PROD1094,1,19.08,0.0,11.56
ITEM0025590,ORD516631,PROD1149,1,132.46,0.122,91.22
ITEM0025591,ORD516632,PROD1079,1,207.51,0.0,124.51
ITEM0025592,ORD516633,PROD1192,1,20.9,0.0,11.73
ITEM0025593,ORD516633,PROD1018,1,286.49,0.0,225.91
ITEM0025594,ORD516634,PROD1042,1,21.16,0.0,11.14
ITEM0025595,ORD516635,PROD1001,1,89.0,0.0,64.36
ITEM0025596,ORD516636,PROD1010,1,24.74,0.0,13.23
ITEM0025597,ORD516637,PROD1191,1,42.59,0.133,25.57
ITEM0025598,ORD516638,PROD1110,1,56.94,0.0,35.75
ITEM0025599,ORD516638,PROD1115,1,126.42,0.0,78.99
ITEM0025600,ORD516638,PROD1191,1,42.59,0.0,25.57
ITEM0025601,ORD516639,PROD1001,1,89.0,0.0,64.36
ITEM0025602,ORD516640,PROD1071,1,166.35,0.0,120.46
ITEM0025603,ORD516640,PROD1140,1,98.1,0.0,58.22
ITEM0025604,ORD516641,PROD1188,1,57.41,0.0,27.41
ITEM0025605,ORD516642,PROD1051,1,111.06,0.0,71.48
ITEM0025606,ORD516643,PROD1153,1,111.18,0.222,78.23
ITEM0025607,ORD516644,PROD1013,2,86.11,0.0,34.57
ITEM0025608,ORD516645,PROD1018,1,286.49,0.259,225.91
ITEM0025609,ORD516645,PROD1206,1,159.99,0.234,98.27
ITEM0025610,ORD516646,PROD1136,2,28.54,0.0,18.95
ITEM0025611,ORD516646,PROD1051,1,111.06,0.0,71.48
ITEM0025612,ORD516647,PROD1249,1,79.75,0.0,45.09
ITEM0025613,ORD516647,PROD1213,1,130.86,0.0,77.08
ITEM0025614,ORD516647,PROD1259,1,77.67,0.0,40.1
ITEM0025615,ORD516648,PROD1080,1,84.99,0.152,32.53
ITEM0025616,ORD516649,PROD1169,1,285.61,0.18,198.6
ITEM0025617,ORD516650,PROD1048,1,97.36,0.0,55.14
ITEM0025618,ORD516650,PROD1123,1,77.79,0.0,45.32
ITEM0025619,ORD516651,PROD1075,1,60.21,0.0,43.8
ITEM0025620,ORD516652,PROD1079,1,207.51,0.0,124.51
ITEM0025621,ORD516652,PROD1140,1,98.1,0.0,58.22
ITEM0025622,ORD516653,PROD1012,1,214.85,0.092,144.61
ITEM0025623,ORD516653,PROD1176,1,130.28,0.085,101.93
ITEM0025624,ORD516654,PROD1003,1,88.29,0.0,51.62
ITEM0025625,ORD516655,PROD1170,1,143.39,0.0,107.05
ITEM0025626,ORD516656,PROD1231,1,78.58,0.0,36.52
ITEM0025627,ORD516656,PROD1107,1,132.2,0.0,90.01
ITEM0025628,ORD516657,PROD1162,1,72.45,0.0,43.05
ITEM0025629,ORD516657,PROD1220,1,54.38,0.0,33.6
ITEM0025630,ORD516657,PROD1015,1,118.79,0.0,78.84
ITEM0025631,ORD516657,PROD1258,1,128.51,0.0,91.1
ITEM0025632,ORD516658,PROD1259,1,77.67,0.0,40.1
ITEM0025633,ORD516659,PROD1200,2,106.04,0.0,65.01
ITEM0025634,ORD516660,PROD1187,1,218.02,0.236,120.32
ITEM0025635,ORD516661,PROD1146,1,209.93,0.215,124.66
ITEM0025636,ORD516661,PROD1028,1,126.14,0.22,69.72
ITEM0025637,ORD516662,PROD1214,1,132.49,0.169,89.61
ITEM0025638,ORD516663,PROD1026,1,23.52,0.0,14.56
ITEM0025639,ORD516664,PROD1070,2,87.92,0.0,48.84
ITEM0025640,ORD516665,PROD1016,1,16.39,0.0,7.96
ITEM0025641,ORD516665,PROD1001,1,89.0,0.0,64.36
ITEM0025642,ORD516666,PROD1045,2,78.32,0.0,37.71
ITEM0025643,ORD516667,PROD1001,2,89.0,0.0,64.36
ITEM0025644,ORD516668,PROD1065,1,66.51,0.0,26.46
ITEM0025645,ORD516668,PROD1154,1,144.94,0.0,98.78
ITEM0025646,ORD516668,PROD1012,1,214.85,0.0,144.61
ITEM0025647,ORD516668,PROD1015,1,118.79,0.0,78.84
ITEM0025648,ORD516669,PROD1165,2,66.91,0.0,45.89
ITEM0025649,ORD516669,PROD1091,2,208.22,0.0,154.31
ITEM0025650,ORD516670,PROD1038,1,77.16,0.038,48.75
ITEM0025651,ORD516670,PROD1136,1,28.54,0.034,18.95
ITEM0025652,ORD516670,PROD1245,1,39.81,0.04,14.05
ITEM0025653,ORD516670,PROD1155,1,78.32,0.037,30.86
ITEM0025654,ORD516671,PROD1090,1,149.74,0.0,86.87
ITEM0025655,ORD516672,PROD1126,1,212.95,0.0,123.68
ITEM0025656,ORD516673,PROD1027,2,149.16,0.0,102.37
ITEM0025657,ORD516674,PROD1003,1,88.29,0.0,51.62
ITEM0025658,ORD516674,PROD1147,1,56.65,0.0,37.71
ITEM0025659,ORD516674,PROD1033,1,185.77,0.0,136.62
ITEM0025660,ORD516674,PROD1001,1,89.0,0.0,64.36
ITEM0025661,ORD516675,PROD1128,1,211.71,0.026,152.14
ITEM0025662,ORD516675,PROD1179,1,185.55,0.027,130.52
ITEM0025663,ORD516676,PROD1001,1,89.0,0.0,64.36
ITEM0025664,ORD516677,PROD1159,1,12.52,0.0,5.47
ITEM0025665,ORD516677,PROD1061,3,16.45,0.0,21.39
ITEM0025666,ORD516678,PROD1163,1,162.26,0.0,94.35
ITEM0025667,ORD516678,PROD1019,1,132.53,0.0,71.39
ITEM0025668,ORD516679,PROD1136,1,28.54,0.025,18.95
ITEM0025669,ORD516679,PROD1140,1,98.1,0.021,58.22
ITEM0025670,ORD516679,PROD1001,1,89.0,0.023,64.36
ITEM0025671,ORD516680,PROD1187,1,218.02,0.0,120.32
ITEM0025672,ORD516681,PROD1109,2,254.91,0.0,190.59
ITEM0025673,ORD516682,PROD1001,1,89.0,0.0,64.36
ITEM0025674,ORD516683,PROD1051,1,111.06,0.113,71.48
ITEM0025675,ORD516684,PROD1159,1,12.52,0.0,5.47
ITEM0025676,ORD516685,PROD1152,2,86.17,0.125,21.54
ITEM0025677,ORD516686,PROD1090,1,149.74,0.0,86.87
ITEM0025678,ORD516687,PROD1222,1,141.48,0.0,84.89
ITEM0025679,ORD516688,PROD1001,1,89.0,0.0,64.36
ITEM0025680,ORD516689,PROD1044,1,140.87,0.0,80.66
ITEM0025681,ORD516690,PROD1004,1,58.14,0.179,31.95
ITEM0025682,ORD516690,PROD1012,1,214.85,0.191,144.61
ITEM0025683,ORD516690,PROD1191,1,42.59,0.163,25.57
ITEM0025684,ORD516691,PROD1160,1,64.71,0.253,34.19
ITEM0025685,ORD516691,PROD1008,1,150.9,0.234,85.71
ITEM0025686,ORD516692,PROD1255,1,130.19,0.0,78.58
ITEM0025687,ORD516693,PROD1186,3,88.95,0.11,41.96
ITEM0025688,ORD516694,PROD1167,1,16.48,0.0,7.59
ITEM0025689,ORD516694,PROD1008,1,150.9,0.0,85.71
ITEM0025690,ORD516694,PROD1218,1,89.62,0.0,48.47
ITEM0025691,ORD516695,PROD1167,1,16.48,0.0,7.59
ITEM0025692,ORD516695,PROD1068,1,72.86,0.0,32.5
ITEM0025693,ORD516696,PROD1090,1,149.74,0.0,86.87
ITEM0025694,ORD516697,PROD1090,2,149.74,0.0,86.87
ITEM0025696,ORD516699,PROD1203,1,111.22,0.0,78.47
ITEM0025697,ORD516699,PROD1055,1,71.81,0.0,39.3
ITEM0025698,ORD516699,PROD1033,2,185.77,0.0,136.62
ITEM0025699,ORD516700,PROD1156,1,174.1,0.0,104.2
ITEM0025700,ORD516701,PROD1249,1,79.75,0.095,45.09
ITEM0025701,ORD516701,PROD1184,1,16.83,0.077,6.54
ITEM0025702,ORD516702,PROD1153,1,111.18,0.0,78.23
ITEM0025703,ORD516703,PROD1258,1,128.51,0.003,91.1
ITEM0025704,ORD516704,PROD1191,1,42.59,0.0,25.57
ITEM0025705,ORD516705,PROD1090,1,149.74,0.135,86.87
ITEM0025706,ORD516706,PROD1103,1,168.41,0.071,94.87
ITEM0025707,ORD516707,PROD1012,1,214.85,0.0,144.61
ITEM0025708,ORD516708,PROD1020,3,70.97,0.254,40.09
ITEM0025709,ORD516709,PROD1003,3,88.29,0.0,51.62
ITEM0025710,ORD516710,PROD1008,1,150.9,0.124,85.71
ITEM0025711,ORD516711,PROD1189,1,129.55,0.0,78.32
ITEM0025712,ORD516711,PROD1111,1,212.9,0.0,125.86
ITEM0025713,ORD516712,PROD1207,1,31.62,0.095,20.07
ITEM0025714,ORD516712,PROD1149,1,132.46,0.101,91.22
ITEM0025715,ORD516712,PROD1209,1,20.2,0.093,13.1
ITEM0025716,ORD516712,PROD1179,1,185.55,0.101,130.52
ITEM0025717,ORD516713,PROD1140,3,98.1,0.0,58.22
ITEM0025718,ORD516714,PROD1179,1,185.55,0.0,130.52
ITEM0025719,ORD516714,PROD1012,1,214.85,0.0,144.61
ITEM0025720,ORD516715,PROD1087,1,150.99,0.0,123.62
ITEM0025721,ORD516716,PROD1096,2,123.0,0.0,71.44
ITEM0025722,ORD516716,PROD1203,1,111.22,0.0,78.47
ITEM0025723,ORD516717,PROD1009,1,121.39,0.0,67.67
ITEM0025724,ORD516717,PROD1001,1,89.0,0.0,64.36
ITEM0025725,ORD516718,PROD1203,1,111.22,0.0,78.47
ITEM0025726,ORD516718,PROD1184,1,16.83,0.0,6.54
ITEM0025727,ORD516719,PROD1139,1,297.03,0.01,189.95
ITEM0025728,ORD516720,PROD1068,1,72.86,0.237,32.5
ITEM0025729,ORD516720,PROD1107,3,132.2,0.232,90.01
ITEM0025730,ORD516720,PROD1049,1,54.38,0.209,37.0
ITEM0025731,ORD516720,PROD1003,1,88.29,0.252,51.62
ITEM0025732,ORD516721,PROD1097,1,14.11,0.0,5.95
ITEM0025733,ORD516722,PROD1207,3,31.62,0.149,20.07
ITEM0025734,ORD516722,PROD1049,1,54.38,0.159,37.0
ITEM0025735,ORD516723,PROD1155,1,78.32,0.0,30.86
ITEM0025736,ORD516724,PROD1258,1,128.51,0.0,91.1
ITEM0025737,ORD516725,PROD1001,1,89.0,0.0,64.36
ITEM0025738,ORD516725,PROD1251,1,47.09,0.0,26.94
ITEM0025739,ORD516726,PROD1037,1,121.73,0.0,96.58
ITEM0025740,ORD516726,PROD1188,1,57.41,0.0,27.41
ITEM0025741,ORD516727,PROD1071,1,166.35,0.0,120.46
ITEM0025742,ORD516728,PROD1167,1,16.48,0.0,7.59
ITEM0025743,ORD516729,PROD1095,1,110.92,0.214,66.98
ITEM0025744,ORD516729,PROD1068,1,72.86,0.188,32.5
ITEM0025745,ORD516730,PROD1001,1,89.0,0.0,64.36
ITEM0025746,ORD516731,PROD1239,1,29.99,0.0,19.28
ITEM0025747,ORD516732,PROD1037,1,121.73,0.0,96.58
ITEM0025748,ORD516732,PROD1152,1,86.17,0.0,21.54
ITEM0025749,ORD516733,PROD1068,1,72.86,0.006,32.5
ITEM0025750,ORD516734,PROD1063,1,108.53,0.0,69.61
ITEM0025751,ORD516734,PROD1107,1,132.2,0.0,90.01
ITEM0025752,ORD516735,PROD1252,1,21.0,0.0,9.52
ITEM0025753,ORD516735,PROD1012,1,214.85,0.0,144.61
ITEM0025754,ORD516736,PROD1077,1,132.84,0.0,92.74
ITEM0025755,ORD516737,PROD1107,1,132.2,0.0,90.01
ITEM0025756,ORD516738,PROD1016,1,16.39,0.221,7.96
ITEM0025757,ORD516739,PROD1249,3,79.75,0.191,45.09
ITEM0025758,ORD516740,PROD1072,2,37.9,0.0,23.13
ITEM0025759,ORD516741,PROD1001,1,89.0,0.0,64.36
ITEM0025760,ORD516742,PROD1126,1,212.95,0.0,123.68
ITEM0025761,ORD516743,PROD1107,2,132.2,0.0,90.01
ITEM0025762,ORD516744,PROD1119,1,115.39,0.0,69.28
ITEM0025763,ORD516745,PROD1090,1,149.74,0.061,86.87
ITEM0025764,ORD516745,PROD1207,1,31.62,0.053,20.07
ITEM0025765,ORD516745,PROD1231,1,78.58,0.056,36.52
ITEM0025766,ORD516745,PROD1168,1,192.13,0.058,116.34
ITEM0025767,ORD516746,PROD1090,1,149.74,0.0,86.87
ITEM0025768,ORD516747,PROD1014,1,46.51,0.0,17.38
ITEM0025769,ORD516748,PROD1169,1,285.61,0.155,198.6
ITEM0025770,ORD516749,PROD1001,1,89.0,0.005,64.36
ITEM0025771,ORD516750,PROD1254,1,73.92,0.0,33.51
ITEM0025772,ORD516750,PROD1159,1,12.52,0.0,5.47
ITEM0025773,ORD516751,PROD1001,1,89.0,0.0,64.36
ITEM0025774,ORD516751,PROD1189,1,129.55,0.0,78.32
ITEM0025775,ORD516752,PROD1055,1,71.81,0.0,39.3
ITEM0025776,ORD516753,PROD1186,1,88.95,0.0,41.96
ITEM0025777,ORD516754,PROD1258,1,128.51,0.0,91.1
ITEM0025778,ORD516755,PROD1016,1,16.39,0.007,7.96
ITEM0025779,ORD516755,PROD1023,1,101.06,0.007,55.88
ITEM0025780,ORD516755,PROD1103,1,168.41,0.006,94.87
ITEM0025781,ORD516756,PROD1120,1,19.71,0.0,8.31
ITEM0025782,ORD516756,PROD1008,1,150.9,0.0,85.71
ITEM0025783,ORD516757,PROD1087,1,150.99,0.0,123.62
ITEM0025784,ORD516758,PROD1258,2,128.51,0.0,91.1
ITEM0025785,ORD516759,PROD1058,1,61.33,0.0,33.92
ITEM0025786,ORD516760,PROD1245,1,39.81,0.0,14.05
ITEM0025787,ORD516760,PROD1152,1,86.17,0.0,21.54
ITEM0025788,ORD516761,PROD1109,3,254.91,0.0,190.59
ITEM0025789,ORD516762,PROD1165,1,66.91,0.0,45.89
ITEM0025790,ORD516762,PROD1160,1,64.71,0.0,34.19
ITEM0025791,ORD516763,PROD1154,1,144.94,0.0,98.78
