event_id,customer_id,session_id,event_timestamp,device,traffic_source,event_type,product_id
EVT00068868,CUST102079,057a5889-365,2024-08-31 12:36:00,Mobile,Direct,checkout_start,PROD1072
EVT00068869,CUST102079,057a5889-365,2024-08-31 12:38:00,Mobile,Direct,purchase,PROD1044
EVT00068870,CUST100415,f0681eb4-3ce,2025-07-27 08:37:00,Mobile,Referral,site_visit,
EVT00068871,CUST100415,f0681eb4-3ce,2025-07-27 08:40:00,Mobile,Referral,product_view,PROD1178
EVT00068872,CUST104393,404b2930-bbc,2024-03-30 06:17:00,Tablet,Organic Search,site_visit,
EVT00068873,,1149bf34-d2d,2023-09-06 07:57:00,Desktop,Direct,site_visit,
EVT00068874,,1149bf34-d2d,2023-09-06 07:58:00,Desktop,Direct,product_view,PROD1159
EVT00068875,CUST100734,437f9b88-a2e,2025-04-14 13:41:00,Mobile,Organic Search,site_visit,
EVT00068876,CUST105301,b2bfdf86-68f,2023-12-06 20:15:00,Mobile,Paid Search,site_visit,
EVT00068877,,cd4b4d44-646,2023-12-04 18:56:00,Tablet,Referral,site_visit,
EVT00068878,,cd4b4d44-646,2023-12-04 18:57:00,Tablet,Referral,product_view,PROD1024
EVT00068879,,cd4b4d44-646,2023-12-04 18:58:00,Tablet,Referral,add_to_cart,PROD1219
EVT00068880,CUST100123,be5aed8f-364,2025-12-15 03:34:00,Desktop,Paid Search,site_visit,
EVT00068881,CUST106205,bf0262ea-d0d,2024-07-29 07:00:00,Mobile,Organic Search,site_visit,
EVT00068882,CUST101616,877ef372-367,2024-06-22 03:18:00,Mobile,Paid Search,site_visit,
EVT00068883,CUST101616,877ef372-367,2024-06-22 03:19:00,Mobile,Paid Search,product_view,PROD1016
EVT00068884,CUST101616,877ef372-367,2024-06-22 03:20:00,Mobile,Paid Search,add_to_cart,PROD1222
EVT00068885,CUST105812,052c2b1c-82a,2023-06-08 03:20:00,Desktop,Direct,site_visit,
EVT00068886,CUST105812,052c2b1c-82a,2023-06-08 03:25:00,Desktop,Direct,product_view,PROD1176
EVT00068887,CUST102294,d691cabc-48f,2025-07-26 09:58:00,Mobile,Referral,site_visit,
EVT00068888,CUST102294,d691cabc-48f,2025-07-26 09:59:00,Mobile,Referral,product_view,PROD1251
EVT00068889,CUST102294,d691cabc-48f,2025-07-26 10:00:00,Mobile,Referral,add_to_cart,PROD1011
EVT00068890,CUST102294,d691cabc-48f,2025-07-26 10:01:00,Mobile,Referral,checkout_start,PROD1026
EVT00068891,,c80c01b5-421,2025-11-30 00:05:00,Mobile,Social Media,site_visit,
EVT00068892,,c80c01b5-421,2025-11-30 00:08:00,Mobile,Social Media,product_view,PROD1097
EVT00068893,CUST101473,d4e0ae4f-0c5,2025-02-09 15:13:00,Desktop,Paid Search,site_visit,
EVT00068894,CUST101473,d4e0ae4f-0c5,2025-02-09 15:15:00,Desktop,Paid Search,product_view,PROD1035
EVT00068895,CUST102456,5f9f392c-d2c,2024-02-18 22:05:00,Tablet,Paid Search,site_visit,
EVT00068896,CUST100252,6600f888-401,2025-07-17 04:00:00,Mobile,Direct,site_visit,
EVT00068897,CUST101676,d4d6c841-3c0,2023-04-25 10:24:00,Desktop,Organic Search,site_visit,
EVT00068898,CUST101676,d4d6c841-3c0,2023-04-25 10:27:00,Desktop,Organic Search,product_view,PROD1178
EVT00068899,,54273333-63a,2023-07-31 14:20:00,Desktop,Direct,site_visit,
EVT00068900,,54273333-63a,2023-07-31 14:22:00,Desktop,Direct,product_view,PROD1052
EVT00068901,,bef83a34-1cb,2025-04-16 08:47:00,Desktop,Paid Search,site_visit,
EVT00068902,CUST100364,5fcca15c-bf3,2023-07-17 01:40:00,Desktop,Social Media,site_visit,
EVT00068903,CUST100364,5fcca15c-bf3,2023-07-17 01:42:00,Desktop,Social Media,product_view,PROD1004
EVT00068904,CUST105597,85ffdc19-e29,2023-05-26 22:19:00,Tablet,Paid Search,site_visit,
EVT00068905,CUST101023,84db0b63-08e,2024-11-30 14:06:00,Mobile,Social Media,site_visit,
EVT00068906,CUST106955,e7af04b7-4b9,2024-09-05 08:59:00,Mobile,Paid Search,site_visit,
EVT00068907,CUST106955,e7af04b7-4b9,2024-09-05 09:01:00,Mobile,Paid Search,product_view,PROD1077
EVT00068908,,26494168-ddc,2025-11-20 07:48:00,Mobile,Social Media,site_visit,
EVT00068909,CUST105942,0f701f2f-96f,2024-02-27 11:30:00,Mobile,Referral,site_visit,
EVT00068910,CUST102990,609c8401-297,2024-02-10 20:31:00,Desktop,Paid Search,site_visit,
EVT00068911,CUST102990,609c8401-297,2024-02-10 20:35:00,Desktop,Paid Search,product_view,PROD1110
EVT00068912,CUST104620,94417a93-793,2023-07-24 17:45:00,Desktop,Organic Search,site_visit,
EVT00068913,CUST104659,3c213432-440,2023-03-22 16:40:00,Tablet,Direct,site_visit,
EVT00068914,,03fc44fd-d0d,2024-08-16 20:20:00,Desktop,Direct,site_visit,
EVT00068915,,03fc44fd-d0d,2024-08-16 20:24:00,Desktop,Direct,product_view,PROD1221
EVT00068916,,9ef5b977-7c5,2023-03-11 09:53:00,Tablet,Referral,site_visit,
EVT00068917,,b9053068-762,2023-08-27 06:13:00,Desktop,Referral,site_visit,
EVT00068918,CUST100980,6530f763-b2f,2024-03-27 06:38:00,Desktop,Organic Search,site_visit,
EVT00068919,CUST100980,6530f763-b2f,2024-03-27 06:39:00,Desktop,Organic Search,product_view,PROD1010
EVT00068920,CUST102687,8b773bd6-822,2024-05-30 13:19:00,Mobile,Paid Search,site_visit,
EVT00068921,CUST102687,8b773bd6-822,2024-05-30 13:21:00,Mobile,Paid Search,product_view,PROD1029
EVT00068922,CUST104146,2968ca71-98d,2023-11-01 23:00:00,Desktop,Email,site_visit,
EVT00068923,CUST101672,b2fae0a8-0ca,2025-07-13 19:56:00,Desktop,Referral,site_visit,
EVT00068924,CUST101672,b2fae0a8-0ca,2025-07-13 20:01:00,Desktop,Referral,product_view,PROD1061
EVT00068925,CUST106334,267f368a-99c,2025-09-25 04:32:00,Desktop,Social Media,site_visit,
EVT00068926,CUST106334,267f368a-99c,2025-09-25 04:37:00,Desktop,Social Media,product_view,PROD1001
EVT00068927,CUST106334,267f368a-99c,2025-09-25 04:42:00,Desktop,Social Media,add_to_cart,PROD1000
EVT00068928,CUST106334,267f368a-99c,2025-09-25 04:43:00,Desktop,Social Media,checkout_start,PROD1083
EVT00068929,CUST106334,267f368a-99c,2025-09-25 04:45:00,Desktop,Social Media,purchase,PROD1133
EVT00068930,CUST100623,ded4d266-58d,2024-02-19 03:21:00,Mobile,Direct,site_visit,
EVT00068931,,f9a38cbc-38c,2025-12-30 06:01:00,Desktop,Social Media,site_visit,
EVT00068932,,f9a38cbc-38c,2025-12-30 06:02:00,Desktop,Social Media,product_view,PROD1169
EVT00068933,CUST101024,c757e082-4fd,2025-01-22 22:06:00,Desktop,Social Media,site_visit,
EVT00068934,CUST101024,c757e082-4fd,2025-01-22 22:07:00,Desktop,Social Media,product_view,PROD1015
EVT00068935,,b8b98737-015,2024-03-23 05:08:00,Mobile,Organic Search,site_visit,
EVT00068936,,b8b98737-015,2024-03-23 05:11:00,Mobile,Organic Search,product_view,PROD1246
EVT00068937,,b8b98737-015,2024-03-23 05:16:00,Mobile,Organic Search,add_to_cart,PROD1225
EVT00068938,,6b482953-a4c,2025-03-02 07:23:00,Mobile,Referral,site_visit,
EVT00068939,,e033d169-c90,2023-12-26 15:41:00,Mobile,Organic Search,site_visit,
EVT00068940,,e033d169-c90,2023-12-26 15:45:00,Mobile,Organic Search,product_view,PROD1025
EVT00068941,CUST103213,0697db05-bb3,2024-06-09 23:27:00,Mobile,Organic Search,site_visit,
EVT00068942,CUST106074,e3c2f4a4-b1f,2025-03-28 14:09:00,Desktop,Paid Search,site_visit,
EVT00068943,CUST104016,9feae214-954,2025-07-20 13:04:00,Desktop,Organic Search,site_visit,
EVT00068944,CUST104016,9feae214-954,2025-07-20 13:08:00,Desktop,Organic Search,product_view,PROD1080
EVT00068945,,b4afa89f-ebe,2024-11-23 06:22:00,Desktop,Direct,site_visit,
EVT00068946,,b4afa89f-ebe,2024-11-23 06:25:00,Desktop,Direct,product_view,PROD1193
EVT00068947,CUST105410,13554683-2f0,2025-11-07 08:22:00,Mobile,Paid Search,site_visit,
EVT00068948,CUST103771,f7d41c8d-355,2023-12-01 20:37:00,Mobile,Direct,site_visit,
EVT00068949,,f3b81c35-0e6,2023-07-28 07:23:00,Mobile,Direct,site_visit,
EVT00068950,,f3b81c35-0e6,2023-07-28 07:24:00,Mobile,Direct,product_view,PROD1202
EVT00068951,CUST106909,cc758562-2f2,2024-07-26 05:25:00,Tablet,Social Media,site_visit,
EVT00068952,CUST101654,9542ebb1-411,2025-10-27 20:57:00,Mobile,Referral,site_visit,
EVT00068953,CUST100000,be4feec0-367,2025-10-02 14:02:00,Desktop,Paid Search,site_visit,
EVT00068954,CUST102033,32fe76ed-3d6,2025-07-17 18:39:00,Mobile,Paid Search,site_visit,
EVT00068955,CUST104503,d2f5d10e-ca3,2023-11-07 17:25:00,Mobile,Organic Search,site_visit,
EVT00068956,CUST106784,8078dcc5-e75,2025-04-18 03:18:00,Mobile,Paid Search,site_visit,
EVT00068957,CUST106784,8078dcc5-e75,2025-04-18 03:19:00,Mobile,Paid Search,product_view,PROD1027
EVT00068958,CUST106784,8078dcc5-e75,2025-04-18 03:21:00,Mobile,Paid Search,add_to_cart,PROD1073
EVT00068959,,1cbdc505-cc1,2025-10-15 03:50:00,Desktop,Direct,site_visit,
EVT00068960,,1cbdc505-cc1,2025-10-15 03:54:00,Desktop,Direct,product_view,PROD1153
EVT00068961,,1cbdc505-cc1,2025-10-15 03:59:00,Desktop,Direct,add_to_cart,PROD1099
EVT00068962,CUST101311,e0f0f521-bd3,2024-06-17 01:31:00,Desktop,Organic Search,site_visit,
EVT00068963,CUST101311,e0f0f521-bd3,2024-06-17 01:32:00,Desktop,Organic Search,product_view,PROD1129
EVT00068964,CUST102306,400cf9f9-885,2023-07-05 06:44:00,Mobile,Organic Search,site_visit,
EVT00068965,CUST101016,a95cd194-cfd,2025-01-26 16:27:00,Desktop,Organic Search,site_visit,
EVT00068966,CUST101016,a95cd194-cfd,2025-01-26 16:29:00,Desktop,Organic Search,product_view,PROD1138
EVT00068967,CUST104750,7e0fa51a-0a7,2024-09-02 07:50:00,Mobile,Direct,site_visit,
EVT00068968,CUST104750,7e0fa51a-0a7,2024-09-02 07:51:00,Mobile,Direct,product_view,PROD1013
EVT00068969,CUST104750,7e0fa51a-0a7,2024-09-02 07:53:00,Mobile,Direct,add_to_cart,PROD1152
EVT00068970,CUST102911,a5f745fe-99f,2024-05-05 20:02:00,Mobile,Paid Search,site_visit,
EVT00068971,CUST102911,a5f745fe-99f,2024-05-05 20:03:00,Mobile,Paid Search,product_view,PROD1248
EVT00068972,CUST102909,9c88499a-611,2024-01-07 22:24:00,Mobile,Referral,site_visit,
EVT00068973,CUST102909,9c88499a-611,2024-01-07 22:27:00,Mobile,Referral,product_view,PROD1085
EVT00068974,CUST104359,7a6b4660-c39,2025-05-20 18:20:00,Mobile,Paid Search,site_visit,
EVT00068975,CUST104359,7a6b4660-c39,2025-05-20 18:21:00,Mobile,Paid Search,product_view,PROD1067
EVT00068976,CUST104359,7a6b4660-c39,2025-05-20 18:25:00,Mobile,Paid Search,add_to_cart,PROD1128
EVT00068977,CUST104359,7a6b4660-c39,2025-05-20 18:27:00,Mobile,Paid Search,checkout_start,PROD1098
EVT00068978,CUST105135,477d8178-fed,2023-11-03 21:09:00,Mobile,Paid Search,site_visit,
EVT00068979,CUST105135,477d8178-fed,2023-11-03 21:13:00,Mobile,Paid Search,product_view,PROD1120
EVT00068980,,8b588bcd-de9,2024-05-13 01:47:00,Desktop,Social Media,site_visit,
EVT00068981,CUST103697,405073c9-c05,2023-06-18 16:42:00,Mobile,Direct,site_visit,
EVT00068982,CUST103697,405073c9-c05,2023-06-18 16:44:00,Mobile,Direct,product_view,PROD1078
EVT00068983,CUST104778,b204f204-e73,2025-11-11 20:32:00,Mobile,Organic Search,site_visit,
EVT00068984,CUST106195,7904abbc-4bf,2023-11-03 16:56:00,Mobile,Paid Search,site_visit,
EVT00068985,CUST103558,32d9a765-342,2025-12-10 12:44:00,Mobile,Direct,site_visit,
EVT00068986,CUST103558,32d9a765-342,2025-12-10 12:47:00,Mobile,Direct,product_view,PROD1202
EVT00068987,CUST100557,687f615d-2a0,2025-03-19 12:32:00,Unknown,Paid Search,site_visit,
EVT00068988,CUST103805,25061cb9-cbf,2023-02-05 18:25:00,Mobile,Social Media,site_visit,
EVT00068989,CUST103805,25061cb9-cbf,2023-02-05 18:28:00,Mobile,Social Media,product_view,PROD1240
EVT00068990,CUST106827,b48e7b50-1d3,2024-11-27 16:27:00,Desktop,Paid Search,site_visit,
EVT00068991,CUST106827,b48e7b50-1d3,2024-11-27 16:28:00,Desktop,Paid Search,product_view,PROD1258
EVT00068992,,8b738dc6-e69,2025-11-22 19:29:00,Tablet,Social Media,site_visit,
EVT00068993,,8b738dc6-e69,2025-11-22 19:31:00,Tablet,Social Media,product_view,PROD1060
EVT00068994,,eedc88a1-085,2023-11-10 02:20:00,Desktop,Direct,site_visit,
EVT00068995,CUST106026,6143a4e5-5a2,2024-10-06 14:14:00,Mobile,Organic Search,site_visit,
EVT00068996,CUST106026,6143a4e5-5a2,2024-10-06 14:19:00,Mobile,Organic Search,product_view,PROD1003
EVT00068997,CUST106026,6143a4e5-5a2,2024-10-06 14:24:00,Mobile,Organic Search,add_to_cart,PROD1216
EVT00068998,CUST106026,6143a4e5-5a2,2024-10-06 14:26:00,Mobile,Organic Search,checkout_start,PROD1019
EVT00068999,CUST106026,6143a4e5-5a2,2024-10-06 14:27:00,Mobile,Organic Search,purchase,PROD1106
EVT00069000,CUST105984,202ca5cd-935,2023-08-14 20:11:00,Desktop,Social Media,site_visit,
EVT00069001,CUST105984,202ca5cd-935,2023-08-14 20:16:00,Desktop,Social Media,product_view,PROD1197
EVT00069002,CUST106296,54c9366a-bca,2025-02-26 02:24:00,Mobile,Social Media,site_visit,
EVT00069003,CUST105592,1f90a820-774,2024-04-30 08:31:00,Desktop,Social Media,site_visit,
EVT00069004,CUST105592,1f90a820-774,2024-04-30 08:34:00,Desktop,Social Media,product_view,PROD1094
EVT00069005,CUST105761,360671fe-288,2023-02-17 10:20:00,Mobile,Social Media,site_visit,
EVT00069006,CUST105761,360671fe-288,2023-02-17 10:23:00,Mobile,Social Media,product_view,PROD1191
EVT00069007,CUST100018,db68a1c9-e2f,2025-07-31 06:31:00,Mobile,Social Media,site_visit,
EVT00069008,CUST100018,db68a1c9-e2f,2025-07-31 06:35:00,Mobile,Social Media,product_view,PROD1064
EVT00069009,CUST103544,d0d2de95-b3a,2025-08-20 05:10:00,Mobile,Organic Search,site_visit,
EVT00069010,CUST103544,d0d2de95-b3a,2025-08-20 05:13:00,Mobile,Organic Search,product_view,PROD1032
EVT00069011,CUST103544,d0d2de95-b3a,2025-08-20 05:14:00,Mobile,Organic Search,add_to_cart,PROD1194
EVT00069012,CUST104084,bd2e1b18-f33,2023-02-27 00:35:00,Desktop,Paid Search,site_visit,
EVT00069013,CUST104084,bd2e1b18-f33,2023-02-27 00:37:00,Desktop,Paid Search,product_view,PROD1064
EVT00069014,,6d2f8ba2-dc6,2023-09-09 16:03:00,Tablet,Social Media,site_visit,
EVT00069015,CUST104088,bbaaccbb-b05,2023-12-24 09:03:00,Mobile,Direct,site_visit,
EVT00069016,CUST104088,bbaaccbb-b05,2023-12-24 09:05:00,Mobile,Direct,product_view,PROD1115
EVT00069017,CUST104088,bbaaccbb-b05,2023-12-24 09:08:00,Mobile,Direct,add_to_cart,PROD1145
EVT00069018,,241c35f7-d23,2025-09-20 00:00:00,Desktop,Email,site_visit,
EVT00069019,CUST102548,dfbf5f39-6f1,2024-07-25 00:03:00,Mobile,Social Media,site_visit,
EVT00069020,CUST102548,dfbf5f39-6f1,2024-07-25 00:06:00,Mobile,Social Media,product_view,PROD1024
EVT00069021,CUST103582,5f11e902-730,2024-06-01 14:25:00,Desktop,Paid Search,site_visit,
EVT00069022,CUST103582,5f11e902-730,2024-06-01 14:29:00,Desktop,Paid Search,product_view,PROD1183
EVT00069023,CUST100085,7fb7bd02-b39,2024-06-04 22:57:00,Mobile,Organic Search,site_visit,
EVT00069024,CUST101238,525e6b92-c7d,2025-02-28 22:09:00,Mobile,Organic Search,site_visit,
EVT00069025,,5052ccd5-90c,2024-08-29 00:06:00,Mobile,Referral,site_visit,
EVT00069026,,5052ccd5-90c,2024-08-29 00:07:00,Mobile,Referral,product_view,PROD1036
EVT00069027,,5052ccd5-90c,2024-08-29 00:12:00,Mobile,Referral,add_to_cart,PROD1143
EVT00069028,,5052ccd5-90c,2024-08-29 00:15:00,Mobile,Referral,checkout_start,PROD1089
EVT00069029,,358a3a0e-54f,2023-10-30 15:11:00,Desktop,Organic Search,site_visit,
EVT00069030,,358a3a0e-54f,2023-10-30 15:16:00,Desktop,Organic Search,product_view,PROD1070
EVT00069031,CUST105276,5bee69d0-a60,2024-11-27 03:23:00,Mobile,Organic Search,site_visit,
EVT00069032,CUST105276,5bee69d0-a60,2024-11-27 03:24:00,Mobile,Organic Search,product_view,PROD1091
EVT00069033,CUST105276,5bee69d0-a60,2024-11-27 03:26:00,Mobile,Organic Search,add_to_cart,PROD1236
EVT00069034,CUST106464,9456f6a8-83b,2025-11-04 23:30:00,Mobile,Organic Search,site_visit,
EVT00069035,CUST106464,9456f6a8-83b,2025-11-04 23:35:00,Mobile,Organic Search,product_view,PROD1008
EVT00069036,CUST104231,ba08da0d-793,2024-06-29 11:38:00,Mobile,Organic Search,site_visit,
EVT00069037,CUST104231,ba08da0d-793,2024-06-29 11:39:00,Mobile,Organic Search,product_view,PROD1113
EVT00069038,CUST102062,4424f433-66c,2024-02-12 11:37:00,Desktop,Organic Search,site_visit,
EVT00069039,CUST102062,4424f433-66c,2024-02-12 11:42:00,Desktop,Organic Search,product_view,PROD1232
EVT00069040,CUST102062,4424f433-66c,2024-02-12 11:47:00,Desktop,Organic Search,add_to_cart,PROD1026
EVT00069041,CUST102062,4424f433-66c,2024-02-12 11:49:00,Desktop,Organic Search,checkout_start,PROD1188
EVT00069042,CUST104666,ed0a43ab-076,2023-12-30 18:42:00,Mobile,Social Media,site_visit,
EVT00069043,CUST104666,ed0a43ab-076,2023-12-30 18:46:00,Mobile,Social Media,product_view,PROD1095
EVT00069044,CUST106626,092b3dbc-3e2,2023-11-26 16:04:00,Mobile,Paid Search,site_visit,
EVT00069045,CUST106626,092b3dbc-3e2,2023-11-26 16:09:00,Mobile,Paid Search,product_view,PROD1134
EVT00069046,CUST106626,092b3dbc-3e2,2023-11-26 16:13:00,Mobile,Paid Search,add_to_cart,PROD1226
EVT00069047,,acbf2aa9-614,2024-10-14 10:59:00,Desktop,Referral,site_visit,
EVT00069048,CUST101957,444a5268-8e4,2024-05-22 20:56:00,Desktop,Organic Search,site_visit,
EVT00069049,CUST106074,39dbdfb3-0ec,2023-12-01 09:17:00,Unknown,Paid Search,site_visit,
EVT00069050,CUST106074,39dbdfb3-0ec,2023-12-01 09:18:00,Desktop,Paid Search,product_view,PROD1221
EVT00069051,CUST101446,9a0f4a1b-762,2023-05-24 08:13:00,Mobile,Paid Search,site_visit,
EVT00069052,CUST101446,9a0f4a1b-762,2023-05-24 08:14:00,Mobile,Paid Search,product_view,PROD1068
EVT00069053,CUST105603,13f81a45-629,2023-08-15 01:01:00,Desktop,Email,site_visit,
EVT00069054,CUST105603,13f81a45-629,2023-08-15 01:03:00,Desktop,Email,product_view,PROD1175
EVT00069055,CUST105603,13f81a45-629,2023-08-15 01:08:00,Desktop,Email,add_to_cart,PROD1207
EVT00069056,CUST105768,1eb35ab7-2f7,2023-11-01 22:26:00,Mobile,Paid Search,site_visit,
EVT00069057,CUST105768,1eb35ab7-2f7,2023-11-01 22:30:00,Mobile,Paid Search,product_view,PROD1094
EVT00069058,CUST105768,1eb35ab7-2f7,2023-11-01 22:34:00,Mobile,Paid Search,add_to_cart,PROD1021
EVT00069059,CUST105768,1eb35ab7-2f7,2023-11-01 22:36:00,Mobile,Paid Search,checkout_start,PROD1012
EVT00069060,CUST105423,65d81b70-cb2,2025-12-05 07:03:00,Mobile,Social Media,site_visit,
EVT00069061,CUST105423,65d81b70-cb2,2025-12-05 07:05:00,Mobile,Social Media,product_view,PROD1194
EVT00069062,,8ef6217e-e8d,2023-11-30 17:50:00,Mobile,Organic Search,site_visit,
EVT00069063,,8ef6217e-e8d,2023-11-30 17:51:00,Mobile,Organic Search,product_view,PROD1099
EVT00069064,,8ef6217e-e8d,2023-11-30 17:55:00,Mobile,Organic Search,add_to_cart,PROD1018
EVT00069065,,8ef6217e-e8d,2023-11-30 17:57:00,Mobile,Organic Search,checkout_start,PROD1217
EVT00069066,,8ef6217e-e8d,2023-11-30 17:59:00,Mobile,Organic Search,purchase,PROD1102
EVT00069067,CUST102599,482f2a00-ba7,2024-02-07 15:35:00,Mobile,Social Media,site_visit,
EVT00069068,CUST102599,482f2a00-ba7,2024-02-07 15:37:00,Mobile,Social Media,product_view,PROD1167
EVT00069069,CUST106198,cccfbb27-0c7,2025-06-07 04:21:00,Mobile,Paid Search,site_visit,
EVT00069070,CUST106198,cccfbb27-0c7,2025-06-07 04:23:00,Mobile,Paid Search,product_view,PROD1136
EVT00069071,CUST106198,cccfbb27-0c7,2025-06-07 04:26:00,Mobile,Paid Search,add_to_cart,PROD1049
EVT00069072,CUST106198,cccfbb27-0c7,2025-06-07 04:29:00,Mobile,Paid Search,checkout_start,PROD1158
EVT00069073,CUST106198,cccfbb27-0c7,2025-06-07 04:30:00,Mobile,Paid Search,purchase,PROD1098
EVT00069074,CUST106266,2d55fcd8-5cc,2024-05-09 09:51:00,Mobile,Direct,site_visit,
EVT00069075,CUST106266,2d55fcd8-5cc,2024-05-09 09:54:00,Mobile,Direct,product_view,PROD1145
EVT00069076,,f61f6dcf-c55,2023-12-07 21:50:00,Mobile,Email,site_visit,
EVT00069077,,f61f6dcf-c55,2023-12-07 21:51:00,Mobile,Email,product_view,PROD1106
EVT00069078,,f61f6dcf-c55,2023-12-07 21:55:00,Mobile,Email,add_to_cart,PROD1096
EVT00069079,,f61f6dcf-c55,2023-12-07 21:59:00,Mobile,Email,checkout_start,PROD1101
EVT00069080,,f61f6dcf-c55,2023-12-07 22:03:00,Mobile,Email,purchase,PROD1003
EVT00069081,CUST101551,9748ad5e-e90,2024-01-14 11:31:00,Desktop,Paid Search,site_visit,
EVT00069082,CUST101551,9748ad5e-e90,2024-01-14 11:34:00,Desktop,Paid Search,product_view,PROD1046
EVT00069083,,889e7b93-fbc,2024-11-11 19:22:00,Mobile,Organic Search,site_visit,
EVT00069084,,889e7b93-fbc,2024-11-11 19:26:00,Mobile,Organic Search,product_view,PROD1038
EVT00069085,,889e7b93-fbc,2024-11-11 19:31:00,Mobile,Organic Search,add_to_cart,PROD1039
EVT00069086,,5b02e32b-686,2024-04-23 23:23:00,Mobile,Direct,site_visit,
EVT00069087,CUST104662,a332d407-9bf,2023-12-04 09:54:00,Mobile,Direct,site_visit,
EVT00069088,CUST104662,a332d407-9bf,2023-12-04 09:55:00,Mobile,Direct,product_view,PROD1098
EVT00069089,CUST106075,b608fc56-865,2023-07-16 09:55:00,Desktop,Direct,site_visit,
EVT00069090,CUST106075,b608fc56-865,2023-07-16 09:57:00,Desktop,Direct,product_view,PROD1039
EVT00069091,CUST103296,cf6afbe4-50c,2024-05-03 18:00:00,Mobile,Direct,site_visit,
EVT00069092,CUST103296,cf6afbe4-50c,2024-05-03 18:02:00,Mobile,Direct,product_view,PROD1095
EVT00069093,CUST103296,cf6afbe4-50c,2024-05-03 18:03:00,Mobile,Direct,add_to_cart,PROD1188
EVT00069094,CUST103296,cf6afbe4-50c,2024-05-03 18:05:00,Mobile,Direct,checkout_start,PROD1006
EVT00069095,,20d64ab7-74c,2023-11-26 08:05:00,Mobile,Email,site_visit,
EVT00069096,,20d64ab7-74c,2023-11-26 08:08:00,Mobile,Email,product_view,PROD1174
EVT00069097,,20d64ab7-74c,2023-11-26 08:12:00,Mobile,Email,add_to_cart,PROD1020
EVT00069098,,20d64ab7-74c,2023-11-26 08:17:00,Mobile,Email,checkout_start,PROD1090
EVT00069099,,20d64ab7-74c,2023-11-26 08:20:00,Mobile,Email,purchase,PROD1038
EVT00069100,,f106b0ae-483,2025-08-18 18:28:00,Desktop,Paid Search,site_visit,
EVT00069101,,f106b0ae-483,2025-08-18 18:29:00,Desktop,Paid Search,product_view,PROD1220
EVT00069102,CUST103807,22a3b169-765,2023-10-20 19:44:00,Mobile,Paid Search,site_visit,
EVT00069103,CUST103807,22a3b169-765,2023-10-20 19:48:00,Mobile,Paid Search,product_view,PROD1028
EVT00069104,CUST103807,22a3b169-765,2023-10-20 19:50:00,Mobile,Paid Search,add_to_cart,PROD1045
EVT00069105,CUST103514,83d487ff-a10,2023-01-14 04:34:00,Mobile,Email,site_visit,
EVT00069106,CUST103514,83d487ff-a10,2023-01-14 04:37:00,Mobile,Email,product_view,PROD1219
EVT00069107,CUST103514,83d487ff-a10,2023-01-14 04:39:00,Mobile,Email,add_to_cart,PROD1199
EVT00069108,CUST104745,4d32b736-ce5,2024-07-31 09:39:00,Mobile,Direct,site_visit,
EVT00069109,CUST105879,fde15698-b2b,2023-10-19 20:25:00,Desktop,Organic Search,site_visit,
EVT00069110,CUST100082,f73f44a5-8b2,2024-04-14 09:51:00,Mobile,Direct,site_visit,
EVT00069111,CUST100082,f73f44a5-8b2,2024-04-14 09:52:00,Mobile,Direct,product_view,PROD1039
EVT00069112,CUST105168,dc999ff3-fd1,2023-05-02 06:28:00,Tablet,Paid Search,site_visit,
EVT00069113,CUST105168,dc999ff3-fd1,2023-05-02 06:33:00,Tablet,Paid Search,product_view,PROD1066
EVT00069114,CUST105168,dc999ff3-fd1,2023-05-02 06:35:00,Tablet,Paid Search,add_to_cart,PROD1122
EVT00069115,CUST106259,c02388ce-7a1,2024-10-12 00:11:00,Mobile,Direct,site_visit,
EVT00069116,CUST103830,edc6cd11-2a4,2025-10-09 22:05:00,Desktop,Organic Search,site_visit,
EVT00069117,CUST101047,c84e5772-046,2025-06-13 16:55:00,Mobile,Social Media,site_visit,
EVT00069118,CUST101047,c84e5772-046,2025-06-13 16:58:00,Unknown,Social Media,product_view,PROD1055
EVT00069119,CUST101047,c84e5772-046,2025-06-13 16:59:00,Mobile,Social Media,add_to_cart,PROD1226
EVT00069120,CUST101047,c84e5772-046,2025-06-13 17:00:00,Mobile,Social Media,checkout_start,PROD1207
EVT00069121,CUST101047,c84e5772-046,2025-06-13 17:01:00,Mobile,Social Media,purchase,PROD1061
EVT00069122,,39f15fa7-916,2025-10-31 14:33:00,Desktop,Social Media,site_visit,
EVT00069123,,932a9c0f-6b5,2023-01-03 23:51:00,Mobile,Social Media,site_visit,
EVT00069124,,932a9c0f-6b5,2023-01-03 23:53:00,Mobile,Social Media,product_view,PROD1020
EVT00069125,,932a9c0f-6b5,2023-01-03 23:57:00,Mobile,Social Media,add_to_cart,PROD1219
EVT00069126,,932a9c0f-6b5,2023-01-04 00:02:00,Mobile,Social Media,checkout_start,PROD1208
EVT00069127,,932a9c0f-6b5,2023-01-04 00:04:00,Mobile,Social Media,purchase,PROD1238
EVT00069128,CUST104597,06a946e8-a7f,2024-11-24 15:45:00,Desktop,Social Media,site_visit,
EVT00069129,CUST101682,0df3041d-ca7,2025-08-03 07:16:00,Mobile,Direct,site_visit,
EVT00069130,CUST101682,0df3041d-ca7,2025-08-03 07:21:00,Mobile,Direct,product_view,PROD1248
