customer_id,last_order_date,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment,customer_segment,acquisition_channel
CUST103206,2025-10-23 00:38:00,1,48.62616,69,4,1,1,411,New Customers,Mainstream,Paid Search
CUST103208,2025-09-19 10:58:00,11,2075.0796800000003,103,4,5,5,455,Champions,Budget,Organic Search
CUST103209,2025-12-02 08:04:00,6,1148.06765,29,5,5,5,555,Champions,Mainstream,Direct
CUST103210,2025-12-04 04:03:00,7,1123.78552,27,5,5,5,555,Champions,Budget,Paid Search
CUST103211,2024-02-11 20:51:00,2,584.19,689,1,3,4,134,Others,Budget,Social Media
CUST103212,2024-05-15 14:23:00,2,350.2678,595,2,3,3,233,At Risk,Mainstream,Paid Search
CUST103214,2025-06-12 17:02:00,1,239.34118,202,3,1,2,312,Others,Premium,Paid Search
CUST103217,2025-02-08 15:06:00,5,706.28962,326,3,4,4,344,Loyal Customers,Premium,Referral
CUST103218,2025-11-21 00:17:00,2,110.71099999999998,40,5,3,1,531,Potential Loyalists,Mainstream,Organic Search
CUST103219,2023-07-13 22:07:00,2,625.4399999999999,902,1,3,4,134,Others,Mainstream,Social Media
CUST103220,2025-11-28 19:48:00,6,1152.9638,33,5,5,5,555,Champions,Mainstream,Paid Search
CUST103221,2024-12-21 18:04:00,4,1059.60048,375,2,4,5,245,Loyal Customers,Budget,Organic Search
CUST103222,2025-12-08 18:25:00,4,365.76288,23,5,4,3,543,Loyal Customers,Mainstream,Paid Search
CUST103224,2024-02-11 08:33:00,2,437.4108,689,1,3,3,133,Others,Mainstream,Paid Search
CUST103225,2024-05-12 00:16:00,1,115.93904,598,2,1,1,211,Lost Customers,Budget,Affiliate
CUST103226,2025-12-02 20:52:00,3,978.188,29,5,4,4,544,Champions,Mainstream,Organic Search
CUST103227,2024-01-27 11:08:00,1,72.03282,704,1,1,1,111,Lost Customers,Mainstream,Email
CUST103228,2023-03-22 15:59:00,1,870.15,1015,1,1,4,114,Lost Customers,Budget,Organic Search
CUST103229,2025-09-10 05:21:00,1,70.97,112,4,1,1,411,New Customers,Mainstream,Organic Search
CUST103230,2024-09-27 13:55:00,2,439.21558,460,2,3,3,233,At Risk,Budget,Direct
CUST103231,2024-12-01 17:59:00,4,602.04433,395,2,4,4,244,Loyal Customers,Mainstream,Referral
CUST103232,2025-04-28 15:14:00,3,716.17875,247,3,4,4,344,Loyal Customers,Premium,Email
CUST103236,2025-11-06 16:52:00,3,837.66,55,4,4,4,444,Champions,Premium,Social Media
CUST103239,2025-02-09 00:59:00,5,729.29134,325,3,4,4,344,Loyal Customers,Budget,Organic Search
CUST103240,2025-09-03 21:21:00,1,68.34,119,4,1,1,411,New Customers,Premium,Social Media
CUST103241,2025-08-11 18:29:00,9,1855.50887,142,4,5,5,455,Champions,Mainstream,Affiliate
CUST103242,2023-05-02 13:07:00,1,158.48,974,1,1,2,112,Lost Customers,Mainstream,Paid Search
CUST103243,2025-10-25 03:11:00,8,1618.80858,67,4,5,5,455,Champions,Mainstream,Social Media
CUST103244,2025-03-06 17:55:00,3,569.0687,300,3,4,4,344,Loyal Customers,Mainstream,Email
CUST103245,2024-12-04 02:01:00,1,209.72,392,2,1,2,212,Lost Customers,Budget,Organic Search
CUST103246,2025-08-13 12:01:00,4,384.31768999999997,140,4,4,3,443,Loyal Customers,Premium,Organic Search
CUST103247,2025-09-18 08:13:00,3,890.18493,104,4,4,4,444,Champions,Mainstream,Referral
CUST103248,2025-12-13 01:10:00,3,800.8712400000001,18,5,4,4,544,Champions,Budget,Direct
CUST103249,2024-12-05 04:27:00,2,660.02362,391,2,3,4,234,At Risk,Budget,Social Media
CUST103250,2024-08-02 08:10:00,2,906.89,516,2,3,4,234,At Risk,Mainstream,Affiliate
CUST103252,2023-09-14 23:26:00,1,89.0,838,1,1,1,111,Lost Customers,Budget,Organic Search
CUST103253,2025-08-14 20:51:00,3,261.73991,139,4,4,2,442,Loyal Customers,Mainstream,Paid Search
CUST103254,2024-05-16 20:31:00,3,994.89,594,2,4,4,244,Loyal Customers,Mainstream,Social Media
CUST103255,2023-01-07 01:43:00,1,671.56,1089,1,1,4,114,Lost Customers,Mainstream,Email
CUST103256,2025-11-13 10:45:00,4,553.02782,48,5,4,4,544,Champions,Premium,Paid Search
CUST103257,2025-11-29 08:38:00,13,1896.797,32,5,5,5,555,Champions,Budget,Social Media
CUST103259,2025-12-17 22:01:00,25,3619.17851,14,5,5,5,555,Champions,Budget,Email
CUST103260,2023-06-27 21:38:00,1,214.85,918,1,1,2,112,Lost Customers,Budget,Email
CUST103261,2025-02-09 19:46:00,1,276.454,325,3,1,2,312,Others,Budget,Email
CUST103262,2025-11-30 02:53:00,26,5071.98859,31,5,5,5,555,Champions,Premium,Affiliate
CUST103264,2025-01-15 10:55:00,2,226.94,350,2,3,2,232,At Risk,Budget,Direct
CUST103265,2025-04-17 04:20:00,6,1215.71184,258,3,5,5,355,Loyal Customers,Budget,Affiliate
CUST103266,2025-10-17 16:43:00,4,577.92,75,4,4,4,444,Champions,Mainstream,Direct
CUST103267,2024-09-11 19:44:00,2,228.38,476,2,3,2,232,At Risk,Mainstream,Paid Search
CUST103268,2024-11-27 19:06:00,2,415.43,399,2,3,3,233,At Risk,Budget,Social Media
CUST103269,2024-03-16 11:38:00,1,130.79,655,1,1,1,111,Lost Customers,Mainstream,Organic Search
CUST103270,2023-09-25 23:25:00,1,174.42000000000002,827,1,1,2,112,Lost Customers,Premium,Paid Search
CUST103271,2024-09-12 01:24:00,2,477.17,475,2,3,3,233,At Risk,Premium,Social Media
CUST103273,2025-05-30 11:00:00,2,119.34025,215,3,3,1,331,At Risk,Budget,Social Media
CUST103275,2025-10-11 23:48:00,1,194.91,80,4,1,2,412,New Customers,Budget,Organic Search
CUST103277,2023-09-10 08:48:00,2,113.55464,843,1,3,1,131,Others,Mainstream,Referral
CUST103278,2025-06-17 00:37:00,2,106.97999999999999,197,3,3,1,331,At Risk,Mainstream,Direct
CUST103279,2025-10-21 19:37:00,1,39.81,71,4,1,1,411,New Customers,Mainstream,Paid Search
CUST103280,2024-10-07 16:26:00,2,563.04,450,2,3,4,234,At Risk,Mainstream,Affiliate
CUST103281,2025-08-11 17:28:00,2,443.54864,142,4,3,3,433,Potential Loyalists,Mainstream,Paid Search
CUST103282,2025-04-30 14:04:00,1,111.18,245,3,1,1,311,Others,Mainstream,Direct
CUST103284,2025-09-27 08:59:00,4,1079.8799999999999,95,4,4,5,445,Champions,Budget,Paid Search
CUST103285,2024-09-16 12:16:00,2,274.995,471,2,3,2,232,At Risk,Budget,Organic Search
CUST103286,2025-07-15 16:51:00,3,185.90078,169,3,4,2,342,Loyal Customers,Budget,Referral
CUST103287,2023-01-12 07:31:00,1,50.9613,1084,1,1,1,111,Lost Customers,Premium,Direct
CUST103288,2025-10-11 00:40:00,2,216.36948999999998,81,4,3,2,432,Potential Loyalists,Premium,Email
CUST103289,2025-11-16 18:41:00,3,683.22,45,5,4,4,544,Champions,Mainstream,Referral
CUST103290,2025-10-05 14:49:00,7,1204.9166500000001,87,4,5,5,455,Champions,Premium,Organic Search
CUST103291,2025-10-26 11:02:00,13,1609.5077999999999,66,4,5,5,455,Champions,Budget,Affiliate
CUST103292,2024-01-29 09:22:00,1,212.9,702,1,1,2,112,Lost Customers,Budget,Organic Search
CUST103293,2025-12-01 17:45:00,5,887.23063,30,5,4,4,544,Champions,Budget,Direct
CUST103294,2023-06-22 10:30:00,1,207.79000000000002,923,1,1,2,112,Lost Customers,Budget,Referral
CUST103295,2025-11-28 06:03:00,4,996.22246,33,5,4,4,544,Champions,Mainstream,Organic Search
CUST103296,2024-03-28 09:56:00,2,333.92999999999995,643,1,3,3,133,Others,Budget,Organic Search
CUST103298,2024-04-13 12:56:00,1,246.54000000000002,627,1,1,2,112,Lost Customers,Mainstream,Affiliate
CUST103301,2024-12-03 20:12:00,1,356.61,393,2,1,3,213,Lost Customers,Premium,Affiliate
CUST103302,2023-10-02 14:00:00,1,454.23346,821,1,1,3,113,Lost Customers,Mainstream,Organic Search
CUST103303,2025-11-01 13:26:00,2,610.47,60,4,3,4,434,Potential Loyalists,Budget,Social Media
CUST103304,2023-01-28 19:50:00,1,149.74,1068,1,1,1,111,Lost Customers,Mainstream,Email
CUST103305,2025-06-25 09:35:00,7,1385.5068,189,3,5,5,355,Loyal Customers,Mainstream,Paid Search
CUST103306,2025-04-03 21:42:00,2,525.9300000000001,272,3,3,3,333,At Risk,Mainstream,Referral
CUST103308,2024-12-07 21:06:00,2,81.38472,389,2,3,1,231,At Risk,Premium,Email
CUST103309,2024-06-14 03:44:00,1,254.94,565,2,1,2,212,Lost Customers,Budget,Social Media
CUST103310,2025-09-07 18:08:00,6,916.2447500000001,115,4,5,4,454,Champions,Premium,Direct
CUST103311,2025-03-25 10:28:00,2,120.619,281,3,3,1,331,At Risk,Budget,Social Media
CUST103312,2025-12-03 20:12:00,1,336.07206,28,5,1,3,513,New Customers,Premium,Social Media
CUST103313,2025-10-12 14:31:00,7,776.10884,80,4,5,4,454,Champions,Budget,Paid Search
CUST103314,2024-12-01 20:17:00,2,196.60000000000002,395,2,3,2,232,At Risk,Mainstream,Direct
CUST103315,2025-12-02 19:03:00,2,156.74085,29,5,3,2,532,Potential Loyalists,Premium,Organic Search
CUST103316,2025-09-16 18:30:00,4,779.69291,106,4,4,4,444,Champions,Budget,Social Media
CUST103317,2025-05-17 22:34:00,3,1096.1580000000001,228,3,4,5,345,Loyal Customers,Budget,Direct
CUST103319,2024-04-08 17:36:00,1,140.87,632,1,1,1,111,Lost Customers,Premium,Organic Search
CUST103323,2025-12-17 23:28:00,1,218.18239999999997,13,5,1,2,512,New Customers,Mainstream,Organic Search
CUST103324,2025-12-13 17:54:00,3,679.92824,18,5,4,4,544,Champions,Mainstream,Organic Search
CUST103325,2025-11-23 19:59:00,8,1747.65356,38,5,5,5,555,Champions,Budget,Social Media
CUST103326,2024-04-22 18:31:00,1,21.16,618,1,1,1,111,Lost Customers,Budget,Social Media
CUST103328,2025-11-10 22:46:00,5,790.68106,51,5,4,4,544,Champions,Mainstream,Social Media
CUST103329,2025-02-18 00:07:00,1,214.48000000000002,316,3,1,2,312,Others,Mainstream,Social Media
CUST103330,2023-12-01 23:13:00,1,61.33,760,1,1,1,111,Lost Customers,Premium,Organic Search
CUST103331,2025-10-31 13:45:00,10,1249.45722,61,4,5,5,455,Champions,Mainstream,Direct
CUST103334,2025-03-21 04:46:00,3,128.70310999999998,285,3,4,1,341,Loyal Customers,Premium,Social Media
CUST103336,2025-09-22 18:39:00,6,957.35088,100,4,5,4,454,Champions,Budget,Referral
CUST103338,2023-10-22 14:48:00,1,110.92,801,1,1,1,111,Lost Customers,Budget,Affiliate
CUST103340,2025-10-30 00:29:00,12,1460.0717499999998,62,4,5,5,455,Champions,Budget,Paid Search
CUST103341,2025-12-07 17:51:00,1,444.53425000000004,24,5,1,3,513,New Customers,Mainstream,Social Media
CUST103342,2025-10-26 12:05:00,2,538.72,66,4,3,3,433,Potential Loyalists,Budget,Email
CUST103343,2025-12-15 11:50:00,3,620.30894,16,5,4,4,544,Champions,Premium,Paid Search
CUST103345,2025-08-23 10:46:00,4,762.0735,130,4,4,4,444,Champions,Mainstream,Affiliate
CUST103347,2023-05-17 22:22:00,1,166.35,959,1,1,2,112,Lost Customers,Mainstream,Paid Search
CUST103348,2024-11-28 19:34:00,2,898.08,398,2,3,4,234,At Risk,Mainstream,Paid Search
CUST103349,2025-09-22 23:27:00,8,1504.40124,99,4,5,5,455,Champions,Premium,Email
CUST103350,2025-10-25 23:48:00,10,1427.90272,66,4,5,5,455,Champions,Premium,Social Media
CUST103352,2025-11-27 19:43:00,12,2087.47874,34,5,5,5,555,Champions,Mainstream,Affiliate
CUST103353,2025-12-02 07:36:00,5,900.402,29,5,4,4,544,Champions,Mainstream,Paid Search
CUST103355,2025-06-14 23:50:00,8,1436.58316,199,3,5,5,355,Loyal Customers,Mainstream,Organic Search
CUST103356,2023-04-05 02:28:00,1,56.65,1001,1,1,1,111,Lost Customers,Premium,Social Media
CUST103357,2023-05-07 02:54:00,1,29.99,969,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST103358,2025-08-22 23:06:00,1,16.21,131,4,1,1,411,New Customers,Budget,Organic Search
CUST103360,2025-11-23 20:18:00,8,1328.08234,38,5,5,5,555,Champions,Mainstream,Paid Search
CUST103361,2024-11-10 22:10:00,2,143.38,416,2,3,1,231,At Risk,Mainstream,Direct
CUST103362,2024-02-09 23:36:00,1,339.53515999999996,690,1,1,3,113,Lost Customers,Mainstream,Direct
CUST103363,2025-12-05 20:50:00,9,1532.53703,26,5,5,5,555,Champions,Premium,Social Media
CUST103365,2025-09-29 09:37:00,2,407.75856999999996,93,4,3,3,433,Potential Loyalists,Premium,Email
CUST103367,2025-07-19 18:14:00,3,487.96000000000004,165,3,4,3,343,Loyal Customers,Budget,Social Media
CUST103368,2024-12-04 02:18:00,2,418.28947999999997,392,2,3,3,233,At Risk,Budget,Paid Search
CUST103370,2024-05-30 21:42:00,3,616.95686,580,2,4,4,244,Loyal Customers,Premium,Direct
CUST103371,2025-10-22 18:16:00,2,1112.8599,70,4,3,5,435,Potential Loyalists,Budget,Social Media
CUST103372,2024-11-08 20:14:00,2,346.01,418,2,3,3,233,At Risk,Mainstream,Organic Search
CUST103373,2025-05-20 13:54:00,5,1296.0828,225,3,4,5,345,Loyal Customers,Budget,Email
CUST103374,2024-06-05 03:05:00,2,564.5799999999999,574,2,3,4,234,At Risk,Mainstream,Affiliate
CUST103375,2025-10-20 00:52:00,8,1414.06405,72,4,5,5,455,Champions,Budget,Paid Search
CUST103376,2023-10-16 03:24:00,1,27.72,807,1,1,1,111,Lost Customers,Mainstream,Organic Search
CUST103377,2024-10-28 17:41:00,2,495.57,429,2,3,3,233,At Risk,Mainstream,Paid Search
CUST103378,2025-12-03 01:43:00,11,2096.4982,28,5,5,5,555,Champions,Mainstream,Affiliate
CUST103379,2025-03-16 03:24:00,1,34.28,290,3,1,1,311,Others,Budget,Social Media
CUST103380,2024-09-21 06:00:00,2,160.58,466,2,3,2,232,At Risk,Mainstream,Paid Search
CUST103381,2025-11-25 11:46:00,7,603.25495,36,5,5,4,554,Champions,Premium,Email
CUST103382,2025-08-31 07:55:00,12,2299.55937,122,4,5,5,455,Champions,Mainstream,Social Media
CUST103384,2025-11-11 09:48:00,4,933.59352,50,5,4,4,544,Champions,Mainstream,Direct
CUST103385,2025-12-24 00:27:00,106,21326.12507,7,5,5,5,555,Champions,Budget,Email
CUST103386,2024-08-04 01:15:00,2,539.75,514,2,3,3,233,At Risk,Budget,Paid Search
CUST103387,2025-03-24 03:26:00,4,976.24028,282,3,4,4,344,Loyal Customers,Mainstream,Affiliate
CUST103388,2025-04-26 07:20:00,6,964.70292,249,3,5,4,354,Loyal Customers,Mainstream,Paid Search
CUST103389,2025-04-09 17:21:00,2,175.44,266,3,3,2,332,At Risk,Premium,Paid Search
CUST103391,2025-09-14 03:37:00,3,655.46,108,4,4,4,444,Champions,Budget,Paid Search
CUST103392,2023-09-23 06:17:00,1,770.65992,830,1,1,4,114,Lost Customers,Premium,Social Media
CUST103394,2025-12-27 22:45:00,3,370.16285,4,5,4,3,543,Loyal Customers,Mainstream,Paid Search
CUST103396,2023-12-02 19:46:00,2,306.34086,760,1,3,2,132,Others,Premium,Organic Search
CUST103397,2025-01-17 12:53:00,2,475.4972,348,3,3,3,333,At Risk,Mainstream,Organic Search
CUST103398,2024-05-15 01:37:00,3,195.5,595,2,4,2,242,Loyal Customers,Mainstream,Organic Search
CUST103399,2025-10-28 05:22:00,4,537.52939,64,4,4,3,443,Loyal Customers,Premium,Direct
CUST103400,2025-05-27 06:08:00,5,1433.5906300000001,218,3,4,5,345,Loyal Customers,Budget,Paid Search
CUST103401,2023-11-09 09:10:00,1,119.17775999999999,783,1,1,1,111,Lost Customers,Budget,Paid Search
CUST103402,2025-02-25 01:53:00,5,1277.8412600000001,309,3,4,5,345,Loyal Customers,Premium,Direct
CUST103403,2023-09-04 17:27:00,2,171.43502,849,1,3,2,132,Others,Mainstream,Paid Search
CUST103404,2024-03-29 14:46:00,4,1314.22495,642,1,4,5,145,Loyal Customers,Budget,Direct
CUST103405,2025-06-21 02:52:00,5,1186.52,193,3,4,5,345,Loyal Customers,Mainstream,Social Media
CUST103406,2024-03-17 23:14:00,1,159.99,653,1,1,2,112,Lost Customers,Mainstream,Direct
CUST103407,2025-12-06 02:43:00,5,572.49,25,5,4,4,544,Champions,Budget,Paid Search
CUST103409,2024-08-02 07:16:00,1,130.86,516,2,1,1,211,Lost Customers,Budget,Organic Search
CUST103411,2025-09-17 16:30:00,1,118.79,105,4,1,1,411,New Customers,Budget,Referral
CUST103412,2024-12-23 23:25:00,5,1131.44006,372,2,4,5,245,Loyal Customers,Mainstream,Paid Search
CUST103413,2025-03-19 12:17:00,1,128.51,287,3,1,1,311,Others,Premium,Organic Search
CUST103414,2025-10-03 00:35:00,8,1962.975,89,4,5,5,455,Champions,Mainstream,Social Media
CUST103415,2024-02-21 22:07:00,2,491.34000000000003,679,1,3,3,133,Others,Premium,Paid Search
CUST103416,2024-10-28 21:15:00,3,557.2586299999999,429,2,4,4,244,Loyal Customers,Budget,Paid Search
CUST103417,2025-10-19 17:09:00,4,866.5616299999999,73,4,4,4,444,Champions,Mainstream,Social Media
CUST103421,2025-06-15 03:35:00,4,475.82007999999996,199,3,4,3,343,Loyal Customers,Mainstream,Organic Search
CUST103422,2025-07-11 22:29:00,2,339.53716000000003,173,3,3,3,333,At Risk,Budget,Organic Search
CUST103423,2025-12-08 19:46:00,1,110.78,23,5,1,1,511,New Customers,Premium,Organic Search
CUST103424,2025-09-10 21:54:00,2,224.38312000000002,112,4,3,2,432,Potential Loyalists,Premium,Organic Search
CUST103427,2023-07-23 14:22:00,1,149.74,892,1,1,1,111,Lost Customers,Budget,Paid Search
CUST103428,2024-12-21 04:51:00,4,829.26002,375,2,4,4,244,Loyal Customers,Mainstream,Email
CUST103429,2025-11-16 05:24:00,1,12.52,45,5,1,1,511,New Customers,Mainstream,Paid Search
CUST103430,2025-11-23 02:38:00,9,2792.6015,38,5,5,5,555,Champions,Mainstream,Paid Search
CUST103431,2023-12-24 10:34:00,1,300.71000000000004,738,1,1,2,112,Lost Customers,Budget,Organic Search
CUST103432,2025-08-23 06:15:00,1,61.33,130,4,1,1,411,New Customers,Mainstream,Social Media
CUST103433,2025-03-24 10:47:00,2,411.43953999999997,282,3,3,3,333,At Risk,Budget,Email
CUST103434,2025-08-10 07:04:00,5,558.75758,143,4,4,4,444,Champions,Mainstream,Email
CUST103435,2023-03-16 04:09:00,1,106.17,1021,1,1,1,111,Lost Customers,Budget,Affiliate
CUST103436,2024-03-11 04:19:00,1,127.44079999999998,660,1,1,1,111,Lost Customers,Premium,Organic Search
CUST103437,2025-01-24 01:13:00,3,373.06396,341,3,4,3,343,Loyal Customers,Budget,Paid Search
CUST103438,2025-08-27 13:47:00,3,280.15964,126,4,4,2,442,Loyal Customers,Mainstream,Direct
CUST103441,2025-09-24 13:46:00,5,906.6417,98,4,4,4,444,Champions,Mainstream,Paid Search
CUST103444,2025-09-13 02:56:00,4,460.74327999999997,109,4,4,3,443,Loyal Customers,Budget,Social Media
CUST103446,2024-08-04 23:00:00,2,704.79656,514,2,3,4,234,At Risk,Premium,Affiliate
CUST103447,2024-09-28 16:10:00,1,78.92,459,2,1,1,211,Lost Customers,Mainstream,Social Media
CUST103448,2023-12-12 14:05:00,1,240.37578,750,1,1,2,112,Lost Customers,Budget,Referral
CUST103449,2023-09-19 02:40:00,1,60.929,834,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST103451,2025-11-27 06:28:00,4,424.63176000000004,34,5,4,3,543,Loyal Customers,Mainstream,Direct
CUST103452,2025-10-27 06:15:00,1,326.52,65,4,1,3,413,New Customers,Premium,Paid Search
CUST103453,2025-03-17 08:39:00,5,481.20772999999997,289,3,4,3,343,Loyal Customers,Budget,Social Media
CUST103454,2025-09-21 01:33:00,13,1354.35915,101,4,5,5,455,Champions,Budget,Organic Search
CUST103456,2025-09-10 17:11:00,2,133.29739999999998,112,4,3,1,431,Potential Loyalists,Mainstream,Direct
CUST103457,2025-12-04 10:32:00,4,586.5976900000001,27,5,4,4,544,Champions,Budget,Email
CUST103458,2025-08-25 03:38:00,2,216.75,128,4,3,2,432,Potential Loyalists,Premium,Referral
CUST103460,2025-10-21 19:01:00,9,1626.6746400000002,71,4,5,5,455,Champions,Mainstream,Direct
CUST103461,2024-11-27 18:12:00,1,276.76,399,2,1,2,212,Lost Customers,Budget,Email
CUST103462,2025-11-30 04:56:00,2,116.45394999999999,31,5,3,1,531,Potential Loyalists,Premium,Paid Search
CUST103463,2025-12-11 08:07:00,6,1223.82408,20,5,5,5,555,Champions,Mainstream,Direct
CUST103464,2023-06-18 14:45:00,1,45.263349999999996,927,1,1,1,111,Lost Customers,Budget,Paid Search
CUST103465,2025-08-03 01:53:00,2,320.01,150,4,3,3,433,Potential Loyalists,Premium,Paid Search
CUST103467,2025-06-02 05:04:00,5,1721.9662799999999,212,3,4,5,345,Loyal Customers,Premium,Paid Search
CUST103468,2025-11-22 21:30:00,4,1338.18512,39,5,4,5,545,Champions,Mainstream,Paid Search
CUST103469,2025-09-18 05:14:00,9,1355.4266,104,4,5,5,455,Champions,Budget,Paid Search
CUST103470,2025-08-17 20:17:00,11,2278.1293,136,4,5,5,455,Champions,Mainstream,Direct
CUST103471,2025-03-09 22:17:00,1,144.94,297,3,1,1,311,Others,Budget,Paid Search
CUST103472,2024-05-10 10:10:00,1,11.68,600,2,1,1,211,Lost Customers,Mainstream,Organic Search
CUST103474,2025-09-13 20:41:00,1,65.67,109,4,1,1,411,New Customers,Mainstream,Organic Search
CUST103475,2024-09-19 21:28:00,2,327.20016,468,2,3,3,233,At Risk,Premium,Organic Search
CUST103477,2024-05-21 05:07:00,1,152.30402,589,2,1,2,212,Lost Customers,Mainstream,Referral
CUST103479,2024-12-21 02:01:00,3,158.71681999999998,375,2,4,2,242,Loyal Customers,Budget,Referral
CUST103480,2025-12-05 07:56:00,2,354.65200000000004,26,5,3,3,533,Potential Loyalists,Premium,Organic Search
CUST103481,2025-08-12 14:27:00,1,47.09,141,4,1,1,411,New Customers,Premium,Paid Search
CUST103483,2025-05-28 17:41:00,1,71.81,217,3,1,1,311,Others,Mainstream,Organic Search
CUST103484,2023-09-05 13:27:00,2,363.62,848,1,3,3,133,Others,Budget,Email
CUST103485,2024-12-22 22:05:00,4,822.02811,374,2,4,4,244,Loyal Customers,Budget,Paid Search
CUST103486,2025-05-13 14:17:00,3,322.57,232,3,4,3,343,Loyal Customers,Mainstream,Email
CUST103487,2025-12-07 23:01:00,3,608.90678,24,5,4,4,544,Champions,Budget,Organic Search
CUST103488,2025-12-16 05:17:00,8,1230.06673,15,5,5,5,555,Champions,Mainstream,Social Media
CUST103489,2024-03-23 15:02:00,3,877.74476,648,1,4,4,144,Loyal Customers,Mainstream,Affiliate
CUST103490,2023-12-20 20:48:00,1,118.79,742,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST103491,2025-02-24 07:27:00,2,235.79000000000002,310,3,3,2,332,At Risk,Mainstream,Paid Search
CUST103492,2025-12-09 06:41:00,8,932.29256,22,5,5,4,554,Champions,Budget,Paid Search
CUST103494,2024-10-26 11:16:00,1,77.98040999999999,431,2,1,1,211,Lost Customers,Budget,Social Media
CUST103495,2025-12-05 02:39:00,6,853.18596,26,5,5,4,554,Champions,Budget,Affiliate
CUST103496,2024-04-04 08:39:00,1,167.96391,636,1,1,2,112,Lost Customers,Mainstream,Direct
CUST103497,2025-05-22 21:49:00,3,389.70070999999996,223,3,4,3,343,Loyal Customers,Budget,Email
CUST103498,2023-10-09 23:40:00,2,447.96543999999994,813,1,3,3,133,Others,Budget,Referral
CUST103499,2023-12-23 10:14:00,1,119.7,739,1,1,1,111,Lost Customers,Budget,Organic Search
CUST103501,2025-04-03 22:34:00,1,157.0,272,3,1,2,312,Others,Budget,Social Media
CUST103502,2024-12-13 05:42:00,1,311.28999999999996,383,2,1,3,213,Lost Customers,Mainstream,Paid Search
CUST103503,2024-11-23 01:14:00,2,50.393119999999996,403,2,3,1,231,At Risk,Premium,Affiliate
CUST103504,2023-10-25 04:38:00,2,384.0,798,1,3,3,133,Others,Budget,Social Media
CUST103505,2024-11-27 19:17:00,2,485.8231,399,2,3,3,233,At Risk,Budget,Paid Search
CUST103506,2025-11-16 04:24:00,16,2815.30551,45,5,5,5,555,Champions,Budget,Referral
CUST103507,2024-01-31 01:15:00,1,299.48,700,1,1,2,112,Lost Customers,Budget,Organic Search
CUST103509,2025-12-20 17:07:00,7,1123.6950199999999,11,5,5,5,555,Champions,Mainstream,Organic Search
CUST103510,2025-10-17 22:10:00,7,1308.5831,75,4,5,5,455,Champions,Mainstream,Social Media
CUST103511,2025-05-02 12:29:00,3,314.53225,243,3,4,3,343,Loyal Customers,Mainstream,Organic Search
CUST103512,2025-05-31 22:53:00,2,868.19,214,3,3,4,334,At Risk,Premium,Paid Search
CUST103513,2025-09-15 13:44:00,3,486.89,107,4,4,3,443,Loyal Customers,Premium,Organic Search
CUST103514,2024-08-21 07:35:00,1,89.0,497,2,1,1,211,Lost Customers,Budget,Organic Search
CUST103515,2024-03-04 14:17:00,1,408.02,667,1,1,3,113,Lost Customers,Budget,Social Media
CUST103516,2025-12-05 23:33:00,6,1393.37958,25,5,5,5,555,Champions,Mainstream,Social Media
CUST103517,2024-11-23 06:53:00,2,190.97,403,2,3,2,232,At Risk,Mainstream,Paid Search
CUST103522,2025-06-30 10:20:00,4,529.307,184,3,4,3,343,Loyal Customers,Premium,Paid Search
CUST103523,2025-12-16 02:50:00,14,3015.62853,15,5,5,5,555,Champions,Premium,Paid Search
CUST103525,2024-03-05 05:37:00,2,371.4203,666,1,3,3,133,Others,Budget,Email
CUST103527,2025-08-09 23:11:00,2,214.67000000000002,143,4,3,2,432,Potential Loyalists,Mainstream,Email
CUST103529,2024-04-17 04:14:00,1,39.5,623,1,1,1,111,Lost Customers,Premium,Paid Search
CUST103530,2025-04-18 03:35:00,3,516.08,257,3,4,3,343,Loyal Customers,Budget,Organic Search
CUST103531,2023-02-15 14:03:00,1,413.38,1050,1,1,3,113,Lost Customers,Budget,Affiliate
CUST103534,2025-02-05 12:40:00,2,101.18,329,3,3,1,331,At Risk,Mainstream,Social Media
CUST103537,2025-08-15 10:11:00,1,114.91085000000001,138,4,1,1,411,New Customers,Budget,Paid Search
CUST103538,2024-12-25 02:31:00,1,166.75508,371,2,1,2,212,Lost Customers,Budget,Organic Search
CUST103539,2024-11-01 13:21:00,1,79.75,425,2,1,1,211,Lost Customers,Mainstream,Social Media
CUST103541,2024-04-03 07:04:00,1,10.079839999999999,637,1,1,1,111,Lost Customers,Mainstream,Paid Search
CUST103542,2024-12-15 23:18:00,2,421.48976999999996,380,2,3,3,233,At Risk,Mainstream,Email
CUST103543,2025-12-22 15:21:00,4,878.03866,9,5,4,4,544,Champions,Budget,Paid Search
CUST103544,2025-12-02 18:55:00,6,791.42934,29,5,5,4,554,Champions,Premium,Email
CUST103545,2025-12-22 07:38:00,4,1681.83234,9,5,4,5,545,Champions,Budget,Organic Search
CUST103546,2025-10-05 09:30:00,1,235.28472000000002,87,4,1,2,412,New Customers,Mainstream,Social Media
CUST103547,2025-02-02 18:56:00,2,535.1922,332,3,3,3,333,At Risk,Budget,Affiliate
CUST103548,2025-10-12 11:21:00,4,704.35,80,4,4,4,444,Champions,Premium,Email
CUST103549,2024-12-23 22:38:00,2,574.83,373,2,3,4,234,At Risk,Budget,Paid Search
